x	y	type	ai	info	info_bits	info_cond	cplx	n_xy_ai	info_shifted	info_shifted_bits	ort_inferred	is_causal	sign	partial_correlation	p_y2x	p_x2y
heyl	jag1	P	NA	160.143941	0.340263430793983	160.143941	47.56133	679	112.582611	0.239208209985319	1	FALSE	+	0.601299889920987	0.5	0.5
arid2	kdm3a	P	NA	157.712602	0.335097479810154	157.712602	45.98324	679	111.729362	0.237395282001602	1	FALSE	+	0.591479308869172	0.5	0.5
ccnd2	cdk6	P	NA	154.001078	0.327211474995809	154.001078	42.359188	679	111.64189	0.237209427184788	1	FALSE	+	0.535705461933934	8.73368971859414e-13	0.293631584138776
fas	zfp36l1	P	NA	150.072305	0.318863873635163	150.072305	41.198927	679	108.873378	0.231327072938777	1	FALSE	+	0.592604533327986	0.5	0.5
pdgfrb	ptprm	P	NA	146.987803	0.312310124387723	146.987803	39.494881	679	107.492922	0.228393969808637	1	FALSE	+	0.538978289691436	0.5	0.5
eif4e	pms2	P	NA	147.122679	0.312596700140794	147.122679	42.661726	679	104.460953	0.221951839263086	1	FALSE	+	0.591456276805141	1.49901243142722e-08	0.5
heyl	notch3	P	NA	141.47662	0.300600321171918	141.47662	39.356056	679	102.120564	0.216979132924277	1	FALSE	+	0.572360562027941	0.5	0.379016374427
eif4e	ppp2cb	P	NA	148.862376	0.316293095184313	148.862376	47.134315	679	101.728061	0.21614516807651	-2	FALSE	+	0.590626239473899	0.999769753691787	0.5
fbxw7	map4	P	NA	149.23733	0.317089773058188	149.23733	50.22551	679	99.01182	0.210373875851827	1	FALSE	+	0.546878682215291	0.5	0.5
heyl	pdgfrb	P	NA	141.159394	0.299926299998073	141.159394	42.402344	679	98.75705	0.209832557124924	1	FALSE	+	0.583217410270035	0.5	0.5
epcam	ppp2cb	P	NA	135.636554	0.288191728746787	135.636554	39.324679	679	96.311875	0.204637208308126	1	FALSE	+	0.567579986427048	0.5	0.5
adgra2	mecom	P	NA	142.870238	0.303561390063661	142.870238	46.818962	679	96.051276	0.204083504501115	-2	FALSE	+	0.54736725330784	0.997907580584507	0.5
pdgfrb	plagl1	P	NA	126.916398	0.269663708397776	126.916398	30.907579	679	96.008819	0.203993294628728	1	FALSE	+	0.57831427183912	0.5	0.5
eif4e	map2k2	P	NA	130.816802	0.277951033152214	130.816802	38.504965	679	92.311837	0.196138187710236	1	FALSE	-	-0.540891054486802	7.94456662683847e-08	0.107921433388975
adgra2	nr2f1	P	NA	128.899608	0.273877504026703	128.899608	39.052603	679	89.847005	0.190901072978241	1	FALSE	+	0.563493103731579	0.00209241941549296	0.5
notch1	notch3	P	NA	126.590393	0.268971034175677	126.590393	38.751393	679	87.839	0.18663459454587	1	FALSE	+	0.533498891092823	0.5	0.379016421253991
mapk3	mlst8	P	NA	116.749702	0.248062173933232	116.749702	30.784398	679	85.965304	0.182653487141844	1	FALSE	+	0.514637565436761	0.5	0.5
jak1	ncoa2	P	NA	115.725755	0.245886557940547	115.725755	29.800006	679	85.925749	0.182569443250324	2	TRUE	+	0.440347732994389	8.95544940460072e-09	0.621897848449083
hey2	pdgfrb	P	NA	129.891404	0.275984807665545	129.891404	44.71002	679	85.181384	0.180987864908481	1	FALSE	+	0.516960385012317	0.5	0.5
chd1	kdm3a	P	NA	114.798096	0.243915528428122	114.798096	30.196814	679	84.601282	0.17975530190611	1	FALSE	+	0.52175632029263	0.5	0.5
rassf1	stat5a	P	NA	116.822414	0.24821666766197	116.822414	33.76105	679	83.061364	0.176483384289062	1	FALSE	+	0.538293967143736	0.368431038294615	0.5
hsd17b6	syne1	P	NA	119.536327	0.253983013503655	119.536327	37.343385	679	82.192942	0.174638217701729	1	FALSE	+	0.456680439461903	0.0690042707481054	0.5
dab2	mecom	P	NA	109.144972	0.231904138206723	109.144972	30.326431	679	78.818541	0.167468509912818	1	FALSE	+	0.52066106032105	0.5	0.5
hey1	heyl	P	NA	110.850462	0.235527852441311	110.850462	33.297851	679	77.552611	0.164778744179221	1	FALSE	+	0.506460997104927	0.5	0.5
eif4e	hdac2	P	NA	113.648456	0.241472848123546	113.648456	36.512373	679	77.136083	0.163893732573931	1	FALSE	+	0.523606407183901	0.000230358915304751	9.71712959540009e-05
tnk2	tsc2	P	NA	121.399332	0.257941405366175	121.399332	45.209537	679	76.189795	0.161883121373854	1	FALSE	+	0.495917959745687	0.5	0.00141307179754439
jak1	mapk9	P	NA	104.324039	0.221660933300157	104.324039	28.528918	679	75.795121	0.161044543726479	2	TRUE	+	0.35682363000776	8.90350454360371e-09	0.708581373846708
smarcd1	tsc2	P	NA	105.753304	0.22469774261918	105.753304	30.680034	679	75.07327	0.159510801667626	1	FALSE	+	0.503608929562809	0.5	0.00141322279139328
dab2	eif5a2	P	NA	114.349083	0.242961494807512	114.349083	39.535529	679	74.813554	0.158958974001589	2	TRUE	+	0.511974901758236	0.070056190292949	0.987950765212223
ptk2	ubr5	P	NA	119.607865	0.254135012793544	119.607865	44.802275	679	74.80559	0.158942052612331	2	TRUE	+	0.480734638904884	0.00684977339905872	0.999998649547292
mlst8	tsc2	P	NA	111.595395	0.237110637632614	111.595395	37.718881	679	73.876514	0.156968012350463	2	FALSE	+	0.533603887734107	0.5	0.998586928271673
foxo3	notch3	P	NA	104.647845	0.222348935230069	104.647845	30.798109	679	73.849736	0.156911116197583	1	FALSE	+	0.483120997842005	0.5	0.379017997210223
map2k2	tnk2	P	NA	103.803573	0.220555080992129	103.803573	30.442578	679	73.360995	0.155872671106303	1	FALSE	+	0.506422625997374	0.107921433393464	0.5
kdm3a	ubr5	P	NA	102.664742	0.218135366947783	102.664742	29.746697	679	72.918045	0.154931519753782	2	FALSE	+	0.473154239859786	0.5	0.999998649547292
nt5e	syne1	P	NA	118.941084	0.252718279889186	118.941084	46.555644	679	72.38544	0.15379987528802	1	FALSE	+	0.489633824098742	0.5	0.5
jak1	stat3	P	NA	99.920364	0.212304291055405	99.920364	29.064766	679	70.855598	0.150549366500474	1	FALSE	+	0.28393575803184	8.90350454370263e-09	0.5
sf3b1	smad1	P	NA	101.028669	0.214659145440225	101.028669	30.653312	679	70.375357	0.149528981656392	1	FALSE	+	0.485770133629658	4.2494213648805e-10	0.5
abcc10	map2k2	P	NA	101.374289	0.215393496338652	101.374289	31.217215	679	70.157074	0.149065188134139	1	FALSE	+	0.490495117312647	0.5	0.107921435154644
mmp19	utrn	P	NA	100.322625	0.213158989066956	100.322625	30.672823	679	69.649802	0.147987369579232	1	FALSE	+	0.475936701619218	0.340254350940073	0.210713594375327
fgf1	hsd17b6	P	NA	123.965599	0.263394042589293	123.965599	54.377997	679	69.587602	0.14785521106444	1	FALSE	+	0.477720332034787	0.5	8.35718390934725e-05
maml1	map2k2	P	NA	99.12142	0.210606746803935	99.12142	31.028002	679	68.093418	0.144680466076258	1	FALSE	+	0.499625246895741	0.5	0.5
map2k4	ncor1	P	NA	109.399426	0.232444785517377	109.399426	41.466442	679	67.932984	0.144339586346965	2	FALSE	+	0.50840852361753	0.5	0.892583654654221
maml1	tsc2	P	NA	97.047854	0.206200968622557	97.047854	30.462836	679	66.585018	0.141475515855821	2	FALSE	+	0.498971343257482	0.5	0.998586928271673
eif4e	jak1	P	NA	108.257993	0.230019542912654	108.257993	41.695841	679	66.562152	0.141426931666123	-2	FALSE	+	0.410074422302544	0.999999985009883	0.5
ccnb1	chd1	P	NA	107.371883	0.22813679401327	107.371883	41.19851	679	66.173373	0.140600879331363	1	FALSE	+	0.52329590705471	0.000847933385872209	0.5
maml1	setd2	P	NA	96.719686	0.20550369859873	96.719686	30.877293	679	65.842393	0.139897634552816	1	FALSE	+	0.457205477969173	0.5	0.5
jak1	map2k1	P	NA	87.043526	0.184944423124727	87.043526	21.246908	679	65.796618	0.139800374809817	-2	FALSE	+	0.285609313489139	0.999999991096496	0.5
akt1	smarcd1	P	NA	104.568478	0.222180301390142	104.568478	38.880073	679	65.688405	0.139570450865104	1	FALSE	+	0.492845328003202	0.5	0.5
spen	tnk2	P	NA	95.674084	0.203282071470389	95.674084	30.531888	679	65.142196	0.138409901504885	1	FALSE	+	0.477497084652813	0.5	0.5
itgav	rps6kb2	P	NA	95.830781	0.20361501106512	95.830781	30.79576	679	65.035021	0.138182183035066	1	FALSE	-	-0.474521455618596	0.5	0.3041308720827
folr1	ttyh1	P	NA	101.76416	0.216221868883993	101.76416	36.765109	679	64.999051	0.138105756318393	1	FALSE	+	0.473670544298217	0.5	0.5
gsk3b	kdm5a	P	NA	103.166981	0.219202491711614	103.166981	38.176956	679	64.990025	0.138086578460603	1	FALSE	+	0.482906422875605	0.5	0.5
psen2	rab25	P	NA	87.165118	0.185202773898529	87.165118	23.903114	679	63.262004	0.13441499182253	1	FALSE	+	0.492610400101916	0.5	0.5
afdn	chd1	P	NA	93.86517	0.199438608646833	93.86517	30.675531	679	63.189639	0.134261235376825	1	FALSE	+	0.478696420971737	0.5	0.5
setd2	spen	P	NA	83.906741	0.178279586359138	83.906741	21.267999	679	62.638742	0.133090725259092	1	FALSE	+	0.483796274578679	0.5	0.000253179124546739
jag1	mecom	P	NA	92.194819	0.195889555474161	92.194819	30.52905	679	61.665769	0.131023415506487	1	FALSE	+	0.487167088660461	0.5	0.5
lifr	ppp2cb	P	NA	87.672368	0.186280545709267	87.672368	27.35489	679	60.317478	0.128158654476479	1	FALSE	+	0.490734887414271	0.5	0.5
eif4e	gsk3b	P	NA	90.291853	0.191846257077725	90.291853	30.005893	679	60.28596	0.128091687079868	1	FALSE	-	-0.434733689103951	1.49941505120319e-08	0.5
map2k2	sf3b1	P	NA	97.944038	0.208105122101974	97.944038	37.857666	679	60.086372	0.127667615477775	6	FALSE	-	-0.418672125518244	0.892078566611333	0.999999999616123
akt1	ncor2	P	NA	83.178121	0.176731461969311	83.178121	23.729061	679	59.44906	0.126313496388086	1	FALSE	+	0.464394947624744	0.5	0.423479817588738
lifr	spry2	P	NA	89.682983	0.190552569699896	89.682983	30.2388	679	59.444183	0.126303134055664	1	FALSE	+	0.448052879929957	0.5	0.0021655470718403
myc	sik1	P	NA	82.885975	0.176110729148375	82.885975	23.506589	679	59.379386	0.12616545760417	1	FALSE	+	0.466238560411459	0.5	0.5
arid5b	hras	P	NA	83.015709	0.176386379514258	83.015709	23.682096	679	59.333613	0.126068202110641	1	FALSE	-	-0.419112845778065	0.5	0.5
itgav	mapk6	P	NA	88.94158	0.188977284823018	88.94158	29.647737	679	59.293843	0.125983701401103	1	FALSE	+	0.39395285347482	0.5	0.492009058748899
fbxw7	kdm5a	P	NA	86.491328	0.183771148726805	86.491328	27.214677	679	59.276651	0.125947172957593	1	FALSE	+	0.504978332121676	0.5	0.5
map2k2	ncor2	P	NA	82.92146	0.17618612536859	82.92146	23.778467	679	59.142993	0.125663185131709	-2	TRUE	+	0.48231565397859	0.892078566611333	0.351650397461692
arid1a	spen	P	NA	89.781897	0.190762735734173	89.781897	30.855692	679	58.926205	0.125202568088227	6	FALSE	+	0.429894912278297	0.999997598897058	0.994899066579335
cbfb	itgav	P	NA	97.23321	0.206594800996635	97.23321	38.351885	679	58.881325	0.125107209983021	-2	FALSE	+	0.407573936713538	0.999997962996871	0.5
hsd17b7	kdm3a	P	NA	96.597188	0.20524342281505	96.597188	38.235996	679	58.361192	0.124002065211736	1	FALSE	+	0.439520904429093	0.5	0.5
cbfb	map2k1	P	NA	91.253192	0.193888847663753	91.253192	33.744172	679	57.50902	0.122191425567576	1	FALSE	+	0.441999476236829	2.03700312858824e-06	0.5
kdm6a	sf3b1	P	NA	79.658957	0.169254171172735	79.658957	22.168623	679	57.490334	0.12215172277003	1	FALSE	+	0.258990285359597	0.5	0.0612415050434645
ctcf	rbl2	P	NA	96.554445	0.205152605268463	96.554445	39.073731	679	57.480714	0.122131282819671	1	FALSE	+	0.456264373324813	0.425647623610167	0.5
ncstn	psen2	P	NA	87.732085	0.186407428507141	87.732085	30.25168	679	57.480405	0.122130626276567	2	TRUE	+	0.457119236886262	0.385728940941355	0.709129359535297
folr1	mmp7	P	NA	81.213732	0.172557655977151	81.213732	23.770034	679	57.443698	0.122052633630226	1	FALSE	+	0.453311262206648	0.5	0.5
adam10	itgav	P	NA	85.952674	0.182626651739243	85.952674	29.404172	679	56.548502	0.120150579388954	1	FALSE	+	0.339200576129991	0.5	0.5
arid5b	col6a3	P	NA	86.5866	0.183973576476342	86.5866	30.39186	679	56.19474	0.119398928898446	1	FALSE	+	0.400195205285479	0.5	0.000264174682543202
asxl1	eif4e	P	NA	86.375485	0.183525013054314	86.375485	30.221286	679	56.154199	0.11931279001825	1	FALSE	-	-0.483299533199745	0.5	0.000230246312558078
rad51c	runx1	P	NA	80.068921	0.170125236017718	80.068921	24.01281	679	56.056111	0.119104379015053	1	FALSE	-	-0.486210193191729	0.5	0.000543495451648673
bche	igf1	P	NA	79.817549	0.169591137140224	79.817549	23.811414	679	56.006135	0.118998193260468	1	FALSE	+	0.396295976677046	0.5	0.5
jak1	rbl2	P	NA	77.261301	0.164159787636715	77.261301	21.972292	679	55.289009	0.117474490574323	1	FALSE	+	0.268607632847579	8.90350454436268e-09	0.5
ccne1	rps6kb2	P	NA	79.067288	0.16799703136103	79.067288	23.831328	679	55.23596	0.117361775509192	1	FALSE	+	0.441521404024883	0.5	0.179079521742328
acvr1b	erbb3	P	NA	78.315344	0.166399349652891	78.315344	23.914161	679	54.401183	0.115588095629739	1	FALSE	+	0.438885537463369	0.5	0.5
hsd17b6	itgav	P	NA	83.663129	0.177761975424968	83.663129	29.45266	679	54.210469	0.115182878925721	1	FALSE	+	0.38345549826527	0.456671356289651	0.5
map2k2	smad4	P	NA	88.510382	0.188061103355799	88.510382	34.459885	679	54.050497	0.114842980823982	1	FALSE	-	-0.434162117136409	0.107921433388991	0.5
map2k2	notch3	P	NA	76.74224	0.163056920581312	76.74224	23.55974	679	53.1825	0.112998717249009	1	FALSE	+	0.43724289390052	0.107921442051713	0.5
birc6	casp8	P	NA	75.489683	0.160395568928395	75.489683	23.823045	679	51.666638	0.109777912256267	1	FALSE	-	-0.451127760247984	0.5	0.5
map2k1	myc	P	NA	88.65354	0.188365276163846	88.65354	38.196224	679	50.457316	0.10720842351954	1	FALSE	+	0.377197352335185	0.0201217856482722	0.5
map2k2	mapk6	P	NA	73.60346	0.156387844969469	73.60346	23.348786	679	50.254674	0.106777862976865	2	TRUE	-	-0.399679116276885	0.107921433761279	0.50801431550163
afdn	jak1	P	NA	73.452719	0.156067560296186	73.452719	23.240594	679	50.212125	0.106687457628861	1	FALSE	-	-0.382892604404026	0.5	8.90370982394476e-09
cxcr1	numbl	P	NA	80.227448	0.170462063877433	80.227448	30.20865	679	50.018798	0.106276688992381	1	FALSE	+	0.395749089147689	0.5	0.5
jak1	smad7	P	NA	72.525565	0.154097603774919	72.525565	22.586202	679	49.939363	0.106107910670477	1	FALSE	+	0.346244352983789	8.90350454363687e-09	0.5
nfkb2	sf3b1	P	NA	80.163225	0.170325607023809	80.163225	30.265668	679	49.897557	0.106019084000551	1	FALSE	-	-0.445611867994426	0.5	0.5
akt1s1	map2k2	P	NA	76.588527	0.162730321195715	76.588527	26.696627	679	49.8919	0.106007064374857	1	FALSE	+	0.335895435282723	0.5	0.108010099050742
asxl2	maml1	P	NA	73.784295	0.156772071416772	73.784295	23.898318	679	49.885977	0.105994479569663	-2	FALSE	+	0.417416942801741	0.587840352781716	0.5
akt1s1	jak1	P	NA	75.883795	0.16123295247472	75.883795	26.055672	679	49.828123	0.105871555153027	1	FALSE	-	-0.317968639126242	0.5	0.00594327353842355
ackr3	hsd17b6	P	NA	87.852176	0.186662590053762	87.852176	38.333795	679	49.518381	0.105213435495656	2	FALSE	+	0.39802798497783	0.5	0.999916474007176
acvr1	itgav	P	NA	79.436713	0.168781961575287	79.436713	30.242478	679	49.194235	0.104524711155856	1	FALSE	+	0.42643622972377	0.5	0.5
ccnb1	fancd2	P	NA	73.089864	0.155296589590646	73.089864	23.924251	679	49.165613	0.104463896991702	-2	FALSE	+	0.450073681319713	0.992654564718199	0.5
asxl2	spen	P	NA	71.978961	0.152936215144389	71.978961	24.029562	679	47.949399	0.1018797645816	1	FALSE	+	0.449977013597739	0.412160443890287	0.00510242183218245
jak1	smad4	P	NA	70.965073	0.150781971860712	70.965073	23.027469	679	47.937604	0.101854703332694	-2	FALSE	+	0.347347793347639	0.999102364507699	0.5
gsk3b	smad4	P	NA	78.172391	0.166095612415513	78.172391	30.38079	679	47.791601	0.101544485653673	1	FALSE	-	-0.392194260552163	0.5	0.5
cdk2	fancd2	P	NA	78.250339	0.166261231256525	78.250339	30.49383	679	47.756509	0.101469924454299	1	FALSE	+	0.422184747862943	0.5	0.5
abcc1	tsc2	P	NA	68.374407	0.145277493229195	68.374407	21.141513	679	47.232894	0.100357381355868	1	FALSE	+	0.426401642922434	0.5	0.00141307172834284
asxl1	foxo3	P	NA	70.593446	0.149992362980063	70.593446	23.695808	679	46.897638	0.0996450512106124	1	FALSE	+	0.42776888175009	0.5	0.5
casp8	eif5a2	P	NA	69.87164	0.148458716534284	69.87164	23.509047	679	46.362593	0.0985082223915366	1	FALSE	-	-0.396558243559093	0.5	0.0120538452077729
ccnd2	klrg1	P	NA	76.524592	0.16259447626576	76.524592	30.417846	679	46.106746	0.0979646153250767	-2	FALSE	+	0.407372937508927	0.999999999999127	0.5
map2k2	src	P	NA	69.353433	0.14735766400254	69.353433	23.714685	679	45.638748	0.0969702436111651	1	FALSE	+	0.451232987184928	0.109348624849613	0.5
hsd17b6	smad7	P	NA	81.401342	0.172956277503839	81.401342	37.548274	679	43.853068	0.0931761468797739	6	FALSE	+	0.389902203386233	0.999916474007176	0.986889862885483
epcam	notch1	P	NA	74.031845	0.157298049557232	74.031845	30.378263	679	43.653582	0.0927522920006476	1	FALSE	-	-0.411559893678012	0.5	0.5
ncoa3	stat3	P	NA	79.290681	0.168471682278953	79.290681	36.123573	679	43.167108	0.0917186636835321	1	FALSE	-	-0.424321188734698	0.5	0.5
arid1a	kdm6a	P	NA	71.381022	0.151665753244457	71.381022	28.306493	679	43.074529	0.0915219578452545	-2	FALSE	+	0.300305240108864	0.999997598897058	0.5
myc	pik3r3	P	NA	72.614861	0.154287334108308	72.614861	29.544934	679	43.069927	0.091512179814948	1	FALSE	-	-0.358482211249058	0.5	0.5
cxcr1	thsd7a	P	NA	66.948425	0.142247659415061	66.948425	23.911619	679	43.036806	0.0914418064681891	1	FALSE	+	0.398288323635816	0.334688471083855	0.5
hsd17b6	stmn2	P	NA	73.246804	0.155630045495973	73.246804	30.22732	679	43.019484	0.0914050018091342	1	FALSE	+	0.389840528821543	0.0684873046600323	0.5
mmp14	rassf1	P	NA	65.886795	0.13999197703471	65.886795	23.170884	679	42.715911	0.090759989641759	2	FALSE	+	0.399684707128492	0.5	0.631569644078055
mlst8	slc19a1	P	NA	73.236296	0.155607718780966	73.236296	30.523275	679	42.713021	0.0907538491577115	1	FALSE	+	0.381874368433644	0.5	0.5
bcl2l1	mapk6	P	NA	69.890258	0.148498274849853	69.890258	27.222023	679	42.668235	0.0906586907775919	-2	TRUE	-	-0.430024481016753	0.999966726344601	0.491986156535247
mmp16	numbl	P	NA	72.719622	0.154509923467923	72.719622	30.289805	679	42.429817	0.090152115716828	1	FALSE	+	0.382540694303064	0.5	0.5
cyp19a1	thsd7a	P	NA	71.561754	0.152049760844059	71.561754	29.262608	679	42.299146	0.0898744744742831	1	FALSE	+	0.328804368008209	0.5	0.463433571994879
fas	ptpn22	P	NA	72.654156	0.154370825568738	72.654156	30.470224	679	42.183932	0.0896296752600843	1	FALSE	+	0.416565176024569	0.5	0.5
jak1	map4	P	NA	75.494254	0.160405281091917	75.494254	33.736822	679	41.757432	0.0887234757977292	1	FALSE	-	-0.3262844442636	1.48211742865755e-08	0.5
notch1	spen	P	NA	65.339724	0.138829596152951	65.339724	23.970096	679	41.369628	0.08789949507956	1	FALSE	+	0.415105391651749	0.5	0.00548770667856822
fam20c	ptprm	P	NA	71.69099	0.15232435309193	71.69099	30.381868	679	41.309122	0.0877709358657985	1	FALSE	+	0.413183718954634	0.5	0.0635599468803938
col6a3	myh9	P	NA	65.003412	0.138115022287573	65.003412	23.843323	679	41.160089	0.0874542802398356	6	FALSE	+	0.40080211889733	0.999735825317584	0.836867593037594
eif5a2	mmp11	P	NA	71.168889	0.151215026842234	71.168889	30.125324	679	41.043565	0.0872066976228333	1	FALSE	+	0.406219669303208	0.5	0.0213057728278231
arid2	rpgr	P	NA	63.347844	0.134597379071882	63.347844	22.33558	679	41.012264	0.0871401912937098	1	FALSE	+	0.431179156340033	0.5	0.5
map3k1	ubr5	P	NA	64.259124	0.136533607550322	64.259124	23.280035	679	40.979089	0.0870697032112629	1	FALSE	+	0.39483972895255	0.5	0.5
arid5b	ccnd1	P	NA	64.64609	0.137355807740591	64.64609	23.973866	679	40.672224	0.0864176964163845	1	FALSE	-	-0.388274915404464	0.5	0.172331532439227
ccnd1	pdgfra	P	NA	70.549299	0.149898562305586	70.549299	29.950718	679	40.598581	0.0862612245593946	1	FALSE	-	-0.405530036731903	0.5	0.0611293667950922
mmp1	mmp13	P	NA	56.584433	0.120226923240963	56.584433	16.01525	679	40.569183	0.0861987616009084	1	FALSE	+	0.369936889568808	0.5	0.5
map2k2	syne1	P	NA	64.496818	0.137038644302972	64.496818	23.957374	679	40.539444	0.0861355741077995	1	FALSE	-	-0.388202785468339	0.107975150538011	0.5
nr2f1	peg3	P	NA	56.534135	0.120120053321719	56.534135	16.005978	679	40.528157	0.0861115922242553	1	FALSE	+	0.326679728066737	0.5	0.5
acvr2b	map4	P	NA	63.426865	0.134765277753511	63.426865	22.975085	679	40.45178	0.0859493113418724	1	FALSE	+	0.396638867630572	0.457854423406979	0.5
mtor	spen	P	NA	63.894956	0.135759847067774	63.894956	23.636902	679	40.258054	0.0855376949361415	2	FALSE	+	0.395165481607258	0.5	0.994899066579335
hdac1	spen	P	NA	63.899297	0.135769070542255	63.899297	23.877962	679	40.021335	0.0850347298000823	1	FALSE	+	0.424536506519027	0.5	0.00516851044592109
akr1c4	igf1	P	NA	64.543419	0.137137659077052	64.543419	24.61567	679	39.927749	0.0848358843536955	1	FALSE	+	0.421648597442997	1.88911533276002e-06	0.5
eif5a2	map4	P	NA	55.876699	0.118723176065604	55.876699	16.020991	679	39.855708	0.0846828163221187	1	FALSE	+	0.32855526395101	0.0120492348110035	0.5
fgf1	jak1	P	NA	69.332398	0.147312970202562	69.332398	30.02896	679	39.303438	0.0835093889432796	1	FALSE	+	0.397171767109186	0.5	0.5
hdac9	numbl	P	NA	62.756251	0.133340400740034	62.756251	23.626343	679	39.129908	0.0831406836848916	1	FALSE	+	0.372510438558411	0.5	0.5
dab2	foxo3	P	NA	66.002983	0.140238845740764	66.002983	27.036783	679	38.9662	0.0827928475733248	1	FALSE	+	0.387747423505634	0.0700560032563281	0.5
